time,true_temperature,measured_temperature,lkf_estimate,ekf_estimate,laser_power,lkf_error_cov,ekf_error_cov
8.4,497.0485215150494,499.31793720415726,502.74763959830204,497.2403081297768,100.0,0.17017867460168012,0.17956712443846948
8.5,499.02310045739995,495.99442204164643,504.4817027840843,499.0739548816895,100.0,0.17017183259198426,0.1794568217562949
8.6,500.9884434543303,501.14087414105336,506.3489747376575,501.0480384026109,100.0,0.17016565048261123,0.17934756749834432
8.700000000000001,502.94453190813215,500.12985636552406,508.08091926461077,502.8794860421139,100.0,0.17016006461012154,0.17923845648084177
8.8,504.8913477006108,501.2576801711463,509.775217544728,504.6712166471781,100.0,0.1701550174561136,0.1791301581488942
8.9,506.8288732007667,505.4211732576756,511.56286135513494,506.5610371889868,100.0,0.17015045705350323,0.1790227425650412
9.0,508.757091272306,511.1386807631753,513.5053319661855,508.6134408246959,100.0,0.17014633645027286,0.17891553585594464
9.1,510.67598528097807,512.9201260833422,515.4275437625942,510.6441948871749,100.0,0.17014261322510876,0.17880756865007935
9.200000000000001,512.585539101735,514.8206930478982,517.3355651686657,512.6596360166884,100.0,0.17013924904988953,0.17869895136587904
9.3,514.4857371257112,513.5468873448959,519.0950786032947,514.5187323281442,100.0,0.17013620929448095,0.1785897513621829
9.4,516.3765642670203,512.0549673402237,520.7041530098372,516.2195795708425,100.0,0.17013346266973567,0.17848081197770052
9.5,518.2580059693638,518.1048424081474,522.4910025670121,518.1064235263977,100.0,0.17013098090499604,0.17837292278561093
9.600000000000001,520.1300482124532,518.3922556587595,524.2017430328506,519.912992012284,100.0,0.17012873845675813,0.17826488467561968
9.700000000000001,521.9926775182382,523.8605039549215,526.0604878191957,521.8740244509562,100.0,0.1701267122454803,0.1781570958401194
9.8,523.8458809569413,522.4601607568953,527.7677868945622,523.6759082341607,100.0,0.17012488141781265,0.17804859203558565
9.9,525.6896461528955,520.5256951710214,529.3084129574518,525.3028561011827,100.0,0.1701232271317886,0.17794027696088438
10.0,527.5239612901823,526.1124377870702,531.0104882180365,527.0980280902821,100.0,0.17012173236275716,0.1778330747805759
10.100000000000001,529.3488151180684,530.0657268623331,532.796557487731,528.9802856191475,100.0,0.17012038172805136,0.17772585446837583
10.200000000000001,531.1641969562386,533.4795217840943,534.6395224572985,530.9212015746787,100.0,0.17011916132858174,0.17761804817723498
